transaction_id,account_id,txn_date,txn_type,amount,channel,created_at
TXN00042873,ACC003022,2026-07-24 04:33:38.209531,WITHDRAWAL,17336.09,BRANCH,2026-07-24 04:33:38.209531
TXN00042874,ACC000861,2026-07-27 01:54:50.140402,UPI_TRANSFER,50524.19,ATM,2026-07-27 01:54:50.140402
TXN00042875,ACC002105,2026-07-27 03:10:30.244888,DEPOSIT,1692.53,ATM,2026-07-27 03:10:30.244888
TXN00042876,ACC001155,2026-08-08 02:01:17.934625,DEPOSIT,49759.89,BRANCH,2026-08-08 02:01:17.934625
TXN00042877,ACC000358,2026-08-17 22:42:24.555233,WITHDRAWAL,32567.05,BRANCH,2026-08-17 22:42:24.555233
TXN00042878,ACC002171,2026-08-15 00:30:23.483354,WITHDRAWAL,3215.73,UPI,2026-08-15 00:30:23.483354
TXN00042879,ACC000276,2026-08-04 11:28:48.177766,UPI_TRANSFER,18744.31,MOBILE_APP,2026-08-04 11:28:48.177766
TXN00042880,ACC002644,2026-08-12 08:28:07.103360,UPI_TRANSFER,26329.68,UPI,2026-08-12 08:28:07.103360
TXN00042881,ACC001827,2026-08-14 23:35:45.243902,WITHDRAWAL,3616.31,ONLINE,2026-08-14 23:35:45.243902
TXN00042882,ACC002991,2026-07-24 13:19:19.010120,WITHDRAWAL,8586.48,MOBILE_APP,2026-07-24 13:19:19.010120
TXN00042883,ACC001903,2026-08-10 09:35:37.279898,DEPOSIT,13752.75,UPI,2026-08-10 09:35:37.279898
TXN00042884,ACC000966,2026-08-17 07:27:39.522933,UPI_TRANSFER,64329.92,MOBILE_APP,2026-08-17 07:27:39.522933
TXN00042885,ACC002788,2026-07-31 00:39:56.505753,WITHDRAWAL,74528.7,ATM,2026-07-31 00:39:56.505753
TXN00042886,ACC002841,2026-07-23 05:13:28.353287,DEPOSIT,768.51,ONLINE,2026-07-23 05:13:28.353287
TXN00042887,ACC001810,2026-07-23 18:11:01.929311,DEPOSIT,49390.89,UPI,2026-07-23 18:11:01.929311
TXN00042888,ACC002614,2026-07-23 19:57:56.256538,INTEREST_CREDIT,20844.65,MOBILE_APP,2026-07-23 19:57:56.256538
TXN00042889,ACC001348,2026-08-11 16:08:41.065318,WITHDRAWAL,46277.05,ONLINE,2026-08-11 16:08:41.065318
TXN00042890,ACC000069,2026-08-03 13:07:48.918407,DEPOSIT,59263.87,UPI,2026-08-03 13:07:48.918407
TXN00042891,ACC000587,2026-08-01 21:21:51.072967,WITHDRAWAL,49788.26,UPI,2026-08-01 21:21:51.072967
TXN00042892,ACC003309,2026-08-13 14:25:57.417803,DEPOSIT,51253.03,MOBILE_APP,2026-08-13 14:25:57.417803
TXN00042893,ACC000263,2026-08-11 06:22:56.748852,FEE_DEBIT,27302.13,ATM,2026-08-11 06:22:56.748852
TXN00042894,ACC001063,2026-08-05 17:26:05.309694,DEPOSIT,62856.24,UPI,2026-08-05 17:26:05.309694
TXN00042895,ACC003031,2026-08-08 03:48:10.112909,DEPOSIT,46843.32,UPI,2026-08-08 03:48:10.112909
TXN00042896,ACC000061,2026-07-27 00:30:11.394960,UPI_TRANSFER,23885.2,MOBILE_APP,2026-07-27 00:30:11.394960
TXN00042897,ACC001002,2026-07-22 06:46:21.361452,WITHDRAWAL,65382.66,BRANCH,2026-07-22 06:46:21.361452
TXN00042898,ACC002941,2026-08-19 00:47:29.788846,WITHDRAWAL,8794.32,ONLINE,2026-08-19 00:47:29.788846
TXN00042899,ACC001546,2026-07-27 01:25:22.025021,UPI_TRANSFER,47597.31,UPI,2026-07-27 01:25:22.025021
TXN00042900,ACC002554,2026-08-04 16:30:13.868594,INTEREST_CREDIT,5235.7,MOBILE_APP,2026-08-04 16:30:13.868594
TXN00042901,ACC002954,2026-08-18 14:55:43.511070,WITHDRAWAL,32130.24,MOBILE_APP,2026-08-18 14:55:43.511070
TXN00042902,ACC002797,2026-08-15 05:25:55.378454,DEPOSIT,965.09,ATM,2026-08-15 05:25:55.378454
TXN00042903,ACC003499,2026-07-24 09:07:05.942617,FEE_DEBIT,72328.75,ONLINE,2026-07-24 09:07:05.942617
TXN00042904,ACC000655,2026-08-01 06:33:35.895571,DEPOSIT,64263.4,ONLINE,2026-08-01 06:33:35.895571
TXN00042905,ACC000186,2026-07-24 15:19:30.986241,WITHDRAWAL,47970.64,UPI,2026-07-24 15:19:30.986241
TXN00042906,ACC001034,2026-07-28 04:19:21.584913,DEPOSIT,33487.31,ONLINE,2026-07-28 04:19:21.584913
TXN00042907,ACC001116,2026-08-05 16:34:51.940348,WITHDRAWAL,53616.45,ATM,2026-08-05 16:34:51.940348
TXN00042908,ACC001476,2026-08-11 12:26:18.913166,INTEREST_CREDIT,44493.05,MOBILE_APP,2026-08-11 12:26:18.913166
TXN00042909,ACC003400,2026-08-14 10:57:23.930340,WITHDRAWAL,10075.8,MOBILE_APP,2026-08-14 10:57:23.930340
TXN00042910,ACC000620,2026-07-27 08:02:40.361265,WITHDRAWAL,57078.29,MOBILE_APP,2026-07-27 08:02:40.361265
TXN00042911,ACC002552,2026-07-30 15:02:11.319213,WITHDRAWAL,57600.08,BRANCH,2026-07-30 15:02:11.319213
TXN00042912,ACC003155,2026-08-16 04:29:35.513225,DEPOSIT,37270.2,ONLINE,2026-08-16 04:29:35.513225
TXN00042913,ACC002043,2026-08-02 23:22:31.683459,INTEREST_CREDIT,13599.1,UPI,2026-08-02 23:22:31.683459
TXN00042914,ACC000585,2026-08-19 12:16:28.029521,FEE_DEBIT,32841.03,UPI,2026-08-19 12:16:28.029521
TXN00042915,ACC000227,2026-08-01 03:04:10.872854,UPI_TRANSFER,7825.52,BRANCH,2026-08-01 03:04:10.872854
TXN00042916,ACC001222,2026-08-12 15:49:43.111734,WITHDRAWAL,38888.77,ONLINE,2026-08-12 15:49:43.111734
TXN00042917,ACC001506,2026-08-12 19:21:26.582058,INTEREST_CREDIT,22762.34,UPI,2026-08-12 19:21:26.582058
TXN00042918,ACC000096,2026-08-08 18:01:03.726934,WITHDRAWAL,72984.68,ONLINE,2026-08-08 18:01:03.726934
TXN00042919,ACC002168,2026-07-24 20:52:19.439275,DEPOSIT,1665.03,UPI,2026-07-24 20:52:19.439275
TXN00042920,ACC001607,2026-07-24 08:22:28.825785,DEPOSIT,33278.49,ONLINE,2026-07-24 08:22:28.825785
TXN00042921,ACC001112,2026-07-27 19:31:58.717667,WITHDRAWAL,51054.52,UPI,2026-07-27 19:31:58.717667
TXN00042922,ACC000408,2026-07-28 07:06:31.353079,UPI_TRANSFER,11944.79,UPI,2026-07-28 07:06:31.353079
TXN00042923,ACC003228,2026-07-23 06:09:45.365101,WITHDRAWAL,356.46,UPI,2026-07-23 06:09:45.365101
TXN00042924,ACC001234,2026-08-09 05:07:49.486560,DEPOSIT,27963.98,BRANCH,2026-08-09 05:07:49.486560
TXN00042925,ACC000638,2026-07-25 06:16:21.996046,UPI_TRANSFER,57754.58,ONLINE,2026-07-25 06:16:21.996046
TXN00042926,ACC003324,2026-08-02 11:44:31.882671,INTEREST_CREDIT,21699.25,MOBILE_APP,2026-08-02 11:44:31.882671
TXN00042927,ACC002747,2026-08-08 02:08:18.375810,DEPOSIT,15273.32,BRANCH,2026-08-08 02:08:18.375810
TXN00042928,ACC001600,2026-07-31 07:12:28.678438,DEPOSIT,51930.83,BRANCH,2026-07-31 07:12:28.678438
TXN00042929,ACC001657,2026-07-29 01:20:48.462302,WITHDRAWAL,48893.0,BRANCH,2026-07-29 01:20:48.462302
TXN00042930,ACC002823,2026-08-16 14:23:49.977659,DEPOSIT,16085.71,ATM,2026-08-16 14:23:49.977659
TXN00042931,ACC000106,2026-08-13 02:03:58.482133,UPI_TRANSFER,67405.77,ONLINE,2026-08-13 02:03:58.482133
TXN00042932,ACC001266,2026-08-18 14:43:19.347499,FEE_DEBIT,21527.1,ONLINE,2026-08-18 14:43:19.347499
TXN00042933,ACC000081,2026-07-23 02:43:43.934330,DEPOSIT,66763.26,ONLINE,2026-07-23 02:43:43.934330
TXN00042934,ACC002743,2026-08-10 14:48:39.939029,UPI_TRANSFER,43395.05,UPI,2026-08-10 14:48:39.939029
TXN00042935,ACC002425,2026-08-14 21:51:34.500294,FEE_DEBIT,67701.48,MOBILE_APP,2026-08-14 21:51:34.500294
TXN00042936,ACC002900,2026-08-01 23:17:15.433442,WITHDRAWAL,29616.21,ONLINE,2026-08-01 23:17:15.433442
TXN00042937,ACC002114,2026-08-05 11:31:37.379699,WITHDRAWAL,74252.03,UPI,2026-08-05 11:31:37.379699
TXN00042938,ACC001969,2026-08-15 19:43:24.115387,WITHDRAWAL,64507.08,UPI,2026-08-15 19:43:24.115387
TXN00042939,ACC003149,2026-08-05 20:26:08.906055,WITHDRAWAL,74789.12,ONLINE,2026-08-05 20:26:08.906055
TXN00042940,ACC000194,2026-08-06 04:48:11.139558,WITHDRAWAL,29935.4,UPI,2026-08-06 04:48:11.139558
TXN00042941,ACC001628,2026-07-23 20:47:47.885092,DEPOSIT,4895.6,UPI,2026-07-23 20:47:47.885092
TXN00042942,ACC001926,2026-08-04 08:52:11.175707,WITHDRAWAL,12911.42,ATM,2026-08-04 08:52:11.175707
TXN00042943,ACC000600,2026-07-21 23:41:13.084040,WITHDRAWAL,64657.89,ATM,2026-07-21 23:41:13.084040
TXN00042944,ACC003444,2026-08-11 06:56:12.765166,DEPOSIT,36321.63,ONLINE,2026-08-11 06:56:12.765166
TXN00042945,ACC000950,2026-08-11 20:40:32.498880,WITHDRAWAL,20531.61,ONLINE,2026-08-11 20:40:32.498880
TXN00042946,ACC002698,2026-08-07 16:49:14.364984,WITHDRAWAL,53818.3,ONLINE,2026-08-07 16:49:14.364984
TXN00042947,ACC001281,2026-08-05 18:22:42.137157,WITHDRAWAL,3506.64,ATM,2026-08-05 18:22:42.137157
TXN00042948,ACC003022,2026-08-14 23:24:12.409427,WITHDRAWAL,45680.41,ONLINE,2026-08-14 23:24:12.409427
TXN00042949,ACC003332,2026-07-22 16:59:11.280833,DEPOSIT,18829.02,ONLINE,2026-07-22 16:59:11.280833
TXN00042950,ACC002128,2026-07-26 20:01:15.871297,DEPOSIT,21315.13,ATM,2026-07-26 20:01:15.871297
TXN00042951,ACC002009,2026-08-06 12:19:29.671845,WITHDRAWAL,66697.87,ONLINE,2026-08-06 12:19:29.671845
TXN00042952,ACC003185,2026-08-13 16:04:52.739736,DEPOSIT,328.9,MOBILE_APP,2026-08-13 16:04:52.739736
TXN00042953,ACC002870,2026-08-19 04:09:13.814662,DEPOSIT,5694.79,MOBILE_APP,2026-08-19 04:09:13.814662
TXN00042954,ACC001577,2026-07-29 05:30:51.404042,DEPOSIT,17258.09,MOBILE_APP,2026-07-29 05:30:51.404042
TXN00042955,ACC003413,2026-07-21 04:31:03.005373,INTEREST_CREDIT,36145.12,ONLINE,2026-07-21 04:31:03.005373
TXN00042956,ACC002418,2026-07-22 08:29:57.196147,WITHDRAWAL,14451.31,UPI,2026-07-22 08:29:57.196147
TXN00042957,ACC002154,2026-07-28 19:10:18.301693,DEPOSIT,14738.51,UPI,2026-07-28 19:10:18.301693
TXN00042958,ACC002213,2026-08-02 13:29:39.980581,DEPOSIT,62373.58,ONLINE,2026-08-02 13:29:39.980581
TXN00042959,ACC002861,2026-08-14 21:16:06.980393,UPI_TRANSFER,3444.01,MOBILE_APP,2026-08-14 21:16:06.980393
TXN00042960,ACC002164,2026-08-07 23:10:12.645260,DEPOSIT,73123.58,ONLINE,2026-08-07 23:10:12.645260
TXN00042961,ACC002972,2026-08-14 15:08:01.570680,DEPOSIT,18479.22,MOBILE_APP,2026-08-14 15:08:01.570680
TXN00042962,ACC001779,2026-07-30 01:00:46.277182,DEPOSIT,72495.96,ONLINE,2026-07-30 01:00:46.277182
TXN00042963,ACC002260,2026-08-10 10:51:03.109445,UPI_TRANSFER,58138.62,ONLINE,2026-08-10 10:51:03.109445
TXN00042964,ACC001626,2026-07-29 03:37:50.280753,WITHDRAWAL,65351.94,UPI,2026-07-29 03:37:50.280753
TXN00042965,ACC001085,2026-07-24 02:53:03.155037,UPI_TRANSFER,28059.74,ATM,2026-07-24 02:53:03.155037
TXN00042966,ACC002952,2026-08-05 13:02:59.542319,DEPOSIT,43628.94,BRANCH,2026-08-05 13:02:59.542319
TXN00042967,ACC003456,2026-08-16 21:55:20.168708,WITHDRAWAL,63120.6,MOBILE_APP,2026-08-16 21:55:20.168708
TXN00042968,ACC000650,2026-08-04 15:32:08.642794,DEPOSIT,7269.42,MOBILE_APP,2026-08-04 15:32:08.642794
TXN00042969,ACC003234,2026-08-19 05:13:03.570266,DEPOSIT,3274.65,BRANCH,2026-08-19 05:13:03.570266
TXN00042970,ACC000277,2026-07-20 16:13:59.140639,UPI_TRANSFER,49550.31,ONLINE,2026-07-20 16:13:59.140639
TXN00042971,ACC002014,2026-08-11 15:33:21.659119,DEPOSIT,36337.52,ONLINE,2026-08-11 15:33:21.659119
TXN00042972,ACC002836,2026-08-08 16:24:59.741282,DEPOSIT,73240.82,UPI,2026-08-08 16:24:59.741282
TXN00042973,ACC003291,2026-08-06 03:23:16.277209,DEPOSIT,60306.7,ONLINE,2026-08-06 03:23:16.277209
TXN00042974,ACC002111,2026-08-19 05:37:07.433628,DEPOSIT,26035.08,ONLINE,2026-08-19 05:37:07.433628
TXN00042975,ACC000384,2026-07-27 06:55:46.375537,DEPOSIT,63777.98,ONLINE,2026-07-27 06:55:46.375537
TXN00042976,ACC002543,2026-07-20 23:11:39.513405,UPI_TRANSFER,64124.39,ONLINE,2026-07-20 23:11:39.513405
TXN00042977,ACC000213,2026-08-18 04:37:32.474097,DEPOSIT,30130.02,ATM,2026-08-18 04:37:32.474097
TXN00042978,ACC000142,2026-07-30 22:11:37.354586,UPI_TRANSFER,16941.59,MOBILE_APP,2026-07-30 22:11:37.354586
TXN00042979,ACC000224,2026-08-08 05:34:44.758129,WITHDRAWAL,22046.49,UPI,2026-08-08 05:34:44.758129
TXN00042980,ACC002310,2026-08-04 11:21:39.089018,DEPOSIT,42685.91,UPI,2026-08-04 11:21:39.089018
TXN00042981,ACC003044,2026-07-21 02:52:40.984419,DEPOSIT,54679.94,UPI,2026-07-21 02:52:40.984419
TXN00042982,ACC000860,2026-08-02 19:18:42.727101,UPI_TRANSFER,12277.46,ONLINE,2026-08-02 19:18:42.727101
TXN00042983,ACC002483,2026-07-27 08:46:05.436472,DEPOSIT,7032.46,MOBILE_APP,2026-07-27 08:46:05.436472
TXN00042984,ACC003022,2026-08-16 06:27:20.628475,WITHDRAWAL,72614.26,BRANCH,2026-08-16 06:27:20.628475
TXN00042985,ACC001966,2026-08-06 06:13:42.992872,UPI_TRANSFER,66804.83,UPI,2026-08-06 06:13:42.992872
TXN00042986,ACC002203,2026-08-05 00:00:20.681867,UPI_TRANSFER,63981.25,ONLINE,2026-08-05 00:00:20.681867
TXN00042987,ACC003326,2026-08-16 09:09:53.001952,WITHDRAWAL,37752.58,ATM,2026-08-16 09:09:53.001952
TXN00042988,ACC000728,2026-08-10 07:30:00.781787,INTEREST_CREDIT,47990.27,UPI,2026-08-10 07:30:00.781787
TXN00042989,ACC002240,2026-08-11 15:07:55.998515,UPI_TRANSFER,15352.84,ONLINE,2026-08-11 15:07:55.998515
TXN00042990,ACC000903,2026-08-07 18:50:26.901958,INTEREST_CREDIT,28803.72,ONLINE,2026-08-07 18:50:26.901958
TXN00042991,ACC003347,2026-07-24 22:51:20.967870,WITHDRAWAL,33661.69,BRANCH,2026-07-24 22:51:20.967870
TXN00042992,ACC003310,2026-08-14 02:37:00.227283,DEPOSIT,25365.73,ONLINE,2026-08-14 02:37:00.227283
TXN00042993,ACC002183,2026-08-11 07:11:03.123889,WITHDRAWAL,3777.02,UPI,2026-08-11 07:11:03.123889
TXN00042994,ACC000483,2026-07-24 15:45:13.141873,DEPOSIT,31869.53,MOBILE_APP,2026-07-24 15:45:13.141873
TXN00042995,ACC002440,2026-08-14 04:46:08.124014,DEPOSIT,73872.75,BRANCH,2026-08-14 04:46:08.124014
TXN00042996,ACC002907,2026-07-27 02:51:23.606254,WITHDRAWAL,22359.46,MOBILE_APP,2026-07-27 02:51:23.606254
TXN00042997,ACC003070,2026-08-07 11:18:57.739328,DEPOSIT,50243.65,ONLINE,2026-08-07 11:18:57.739328
TXN00042998,ACC002751,2026-08-08 12:09:07.884352,DEPOSIT,30699.61,MOBILE_APP,2026-08-08 12:09:07.884352
TXN00042999,ACC002443,2026-08-13 03:23:20.097080,UPI_TRANSFER,44321.12,UPI,2026-08-13 03:23:20.097080
TXN00043000,ACC000778,2026-07-29 19:28:24.203493,WITHDRAWAL,65827.88,ATM,2026-07-29 19:28:24.203493
TXN00043001,ACC003318,2026-08-07 23:33:58.260255,DEPOSIT,38284.26,MOBILE_APP,2026-08-07 23:33:58.260255
TXN00043002,ACC001695,2026-07-26 21:24:50.433179,UPI_TRANSFER,14018.11,MOBILE_APP,2026-07-26 21:24:50.433179
TXN00043003,ACC001910,2026-08-03 19:40:22.311525,INTEREST_CREDIT,49133.4,ATM,2026-08-03 19:40:22.311525
TXN00043004,ACC000600,2026-07-21 17:26:45.952443,WITHDRAWAL,65801.03,ONLINE,2026-07-21 17:26:45.952443
TXN00043005,ACC001396,2026-07-26 04:51:46.000111,DEPOSIT,30612.57,MOBILE_APP,2026-07-26 04:51:46.000111
TXN00043006,ACC003096,2026-07-23 17:09:05.769415,DEPOSIT,56896.51,UPI,2026-07-23 17:09:05.769415
TXN00043007,ACC001569,2026-08-10 16:49:52.356092,DEPOSIT,24693.89,ATM,2026-08-10 16:49:52.356092
TXN00043008,ACC001090,2026-07-25 14:04:35.809754,DEPOSIT,39457.72,ONLINE,2026-07-25 14:04:35.809754
TXN00043009,ACC001525,2026-07-21 11:31:08.134403,WITHDRAWAL,74535.45,UPI,2026-07-21 11:31:08.134403
TXN00043010,ACC003163,2026-08-02 22:11:28.426891,INTEREST_CREDIT,66146.19,UPI,2026-08-02 22:11:28.426891
TXN00043011,ACC003192,2026-07-22 01:18:54.873229,WITHDRAWAL,43996.3,BRANCH,2026-07-22 01:18:54.873229
TXN00043012,ACC001816,2026-08-06 12:01:34.543399,DEPOSIT,27016.51,ONLINE,2026-08-06 12:01:34.543399
TXN00043013,ACC000071,2026-08-14 07:54:47.642002,WITHDRAWAL,34894.08,UPI,2026-08-14 07:54:47.642002
TXN00043014,ACC002893,2026-07-25 19:33:08.892460,UPI_TRANSFER,42823.81,UPI,2026-07-25 19:33:08.892460
TXN00043015,ACC000065,2026-08-02 21:17:52.500828,UPI_TRANSFER,10160.54,ATM,2026-08-02 21:17:52.500828
TXN00043016,ACC000260,2026-08-06 11:23:50.394904,WITHDRAWAL,8917.79,MOBILE_APP,2026-08-06 11:23:50.394904
TXN00043017,ACC001435,2026-08-06 21:45:53.587625,DEPOSIT,37778.82,ATM,2026-08-06 21:45:53.587625
TXN00043018,ACC000356,2026-08-09 12:32:19.697329,UPI_TRANSFER,23212.94,BRANCH,2026-08-09 12:32:19.697329
TXN00043019,ACC002624,2026-08-19 04:04:01.792814,UPI_TRANSFER,33326.81,MOBILE_APP,2026-08-19 04:04:01.792814
TXN00043020,ACC000013,2026-08-14 21:34:43.925077,WITHDRAWAL,840.41,UPI,2026-08-14 21:34:43.925077
TXN00043021,ACC003465,2026-07-31 12:46:45.321631,DEPOSIT,71471.74,ATM,2026-07-31 12:46:45.321631
TXN00043022,ACC000118,2026-08-11 09:09:47.854252,UPI_TRANSFER,24243.99,BRANCH,2026-08-11 09:09:47.854252
TXN00043023,ACC000567,2026-08-09 03:57:48.073156,WITHDRAWAL,33976.22,ONLINE,2026-08-09 03:57:48.073156
TXN00043024,ACC003372,2026-08-16 09:26:55.650546,WITHDRAWAL,7219.37,UPI,2026-08-16 09:26:55.650546
TXN00043025,ACC001401,2026-08-19 00:08:37.438488,UPI_TRANSFER,26155.09,MOBILE_APP,2026-08-19 00:08:37.438488
TXN00043026,ACC002591,2026-07-25 21:12:58.019434,DEPOSIT,25698.77,ATM,2026-07-25 21:12:58.019434
TXN00043027,ACC002448,2026-08-05 07:47:59.560487,FEE_DEBIT,70919.5,BRANCH,2026-08-05 07:47:59.560487
TXN00043028,ACC001744,2026-08-18 06:00:48.654900,DEPOSIT,73975.88,BRANCH,2026-08-18 06:00:48.654900
TXN00043029,ACC000341,2026-08-15 10:07:38.684761,DEPOSIT,17080.26,UPI,2026-08-15 10:07:38.684761
TXN00043030,ACC000244,2026-07-31 10:54:14.469770,UPI_TRANSFER,13423.83,ATM,2026-07-31 10:54:14.469770
TXN00043031,ACC000090,2026-08-03 20:47:10.739952,UPI_TRANSFER,53681.41,ONLINE,2026-08-03 20:47:10.739952
TXN00043032,ACC002873,2026-08-13 13:45:10.082314,DEPOSIT,65369.68,BRANCH,2026-08-13 13:45:10.082314
TXN00043033,ACC002204,2026-07-20 17:11:20.132437,WITHDRAWAL,14062.77,ONLINE,2026-07-20 17:11:20.132437
TXN00043034,ACC001321,2026-08-01 01:38:20.125987,DEPOSIT,74150.43,UPI,2026-08-01 01:38:20.125987
TXN00043035,ACC002685,2026-07-26 00:20:14.314546,DEPOSIT,27383.49,MOBILE_APP,2026-07-26 00:20:14.314546
TXN00043036,ACC001439,2026-08-12 01:20:58.928430,DEPOSIT,61002.37,ATM,2026-08-12 01:20:58.928430
TXN00043037,ACC000550,2026-08-16 21:33:59.959977,UPI_TRANSFER,37414.35,MOBILE_APP,2026-08-16 21:33:59.959977
TXN00043038,ACC002155,2026-08-03 20:20:05.025011,DEPOSIT,19871.01,ATM,2026-08-03 20:20:05.025011
TXN00043039,ACC001112,2026-08-17 14:05:38.507819,UPI_TRANSFER,26370.75,BRANCH,2026-08-17 14:05:38.507819
TXN00043040,ACC003393,2026-07-27 05:45:14.446765,INTEREST_CREDIT,63232.52,BRANCH,2026-07-27 05:45:14.446765
TXN00043041,ACC002956,2026-08-01 05:16:02.746931,UPI_TRANSFER,73445.96,MOBILE_APP,2026-08-01 05:16:02.746931
TXN00043042,ACC000034,2026-07-22 15:27:42.643714,UPI_TRANSFER,3980.24,MOBILE_APP,2026-07-22 15:27:42.643714
TXN00043043,ACC003319,2026-07-25 15:50:42.887652,WITHDRAWAL,70774.25,BRANCH,2026-07-25 15:50:42.887652
TXN00043044,ACC002618,2026-08-04 10:49:09.887558,DEPOSIT,56480.44,UPI,2026-08-04 10:49:09.887558
TXN00043045,ACC001759,2026-07-25 10:14:59.397795,WITHDRAWAL,37190.24,UPI,2026-07-25 10:14:59.397795
TXN00043046,ACC000435,2026-07-31 09:01:11.544081,DEPOSIT,14306.98,BRANCH,2026-07-31 09:01:11.544081
TXN00043047,ACC000294,2026-08-16 18:13:22.619700,UPI_TRANSFER,25130.29,BRANCH,2026-08-16 18:13:22.619700
TXN00043048,ACC001160,2026-08-06 18:50:47.672819,UPI_TRANSFER,46019.0,UPI,2026-08-06 18:50:47.672819
TXN00043049,ACC002867,2026-08-09 11:04:05.934834,UPI_TRANSFER,16726.31,ONLINE,2026-08-09 11:04:05.934834
TXN00043050,ACC002135,2026-08-10 03:42:40.153857,WITHDRAWAL,14900.5,UPI,2026-08-10 03:42:40.153857
TXN00043051,ACC002019,2026-08-07 17:09:16.908719,UPI_TRANSFER,9502.3,ATM,2026-08-07 17:09:16.908719
TXN00043052,ACC002347,2026-08-09 17:00:55.538242,FEE_DEBIT,68707.82,ONLINE,2026-08-09 17:00:55.538242
TXN00043053,ACC002620,2026-08-09 18:26:24.500371,WITHDRAWAL,2774.47,ATM,2026-08-09 18:26:24.500371
TXN00043054,ACC003199,2026-07-21 20:45:01.748970,UPI_TRANSFER,47501.15,BRANCH,2026-07-21 20:45:01.748970
TXN00043055,ACC003127,2026-08-12 09:50:25.180584,WITHDRAWAL,51236.79,UPI,2026-08-12 09:50:25.180584
TXN00043056,ACC001963,2026-08-17 06:17:22.384631,WITHDRAWAL,46111.99,UPI,2026-08-17 06:17:22.384631
TXN00043057,ACC000543,2026-07-29 05:41:14.793150,DEPOSIT,63993.63,ATM,2026-07-29 05:41:14.793150
TXN00043058,ACC002062,2026-08-02 21:38:10.334021,DEPOSIT,17798.25,UPI,2026-08-02 21:38:10.334021
TXN00043059,ACC001201,2026-07-29 06:04:32.384747,WITHDRAWAL,12836.37,MOBILE_APP,2026-07-29 06:04:32.384747
TXN00043060,ACC001738,2026-08-14 10:01:51.703960,DEPOSIT,74363.59,ATM,2026-08-14 10:01:51.703960
TXN00043061,ACC001400,2026-08-15 06:08:16.845611,UPI_TRANSFER,14357.05,BRANCH,2026-08-15 06:08:16.845611
TXN00043062,ACC000449,2026-08-10 03:28:40.366652,DEPOSIT,49757.5,UPI,2026-08-10 03:28:40.366652
TXN00043063,ACC001514,2026-07-28 13:31:29.982711,UPI_TRANSFER,48178.82,BRANCH,2026-07-28 13:31:29.982711
TXN00043064,ACC001045,2026-07-25 22:42:00.201139,DEPOSIT,41352.73,UPI,2026-07-25 22:42:00.201139
TXN00043065,ACC003461,2026-08-13 17:41:59.729428,WITHDRAWAL,61381.88,UPI,2026-08-13 17:41:59.729428
TXN00043066,ACC002567,2026-07-21 17:11:43.981327,INTEREST_CREDIT,49635.1,BRANCH,2026-07-21 17:11:43.981327
TXN00043067,ACC000061,2026-08-16 04:59:38.332211,WITHDRAWAL,41416.06,ONLINE,2026-08-16 04:59:38.332211
TXN00043068,ACC000479,2026-08-15 18:53:58.864019,WITHDRAWAL,15165.12,ATM,2026-08-15 18:53:58.864019
TXN00043069,ACC000546,2026-08-12 11:45:11.516838,UPI_TRANSFER,53239.2,UPI,2026-08-12 11:45:11.516838
TXN00043070,ACC000324,2026-08-06 21:36:57.918857,DEPOSIT,32005.48,BRANCH,2026-08-06 21:36:57.918857
TXN00043071,ACC000449,2026-08-19 08:56:47.674781,UPI_TRANSFER,60577.34,MOBILE_APP,2026-08-19 08:56:47.674781
TXN00043072,ACC003035,2026-08-07 21:53:49.588715,DEPOSIT,65848.26,MOBILE_APP,2026-08-07 21:53:49.588715
TXN00043073,ACC000064,2026-08-05 14:07:57.443725,DEPOSIT,42854.8,UPI,2026-08-05 14:07:57.443725
TXN00043074,ACC002738,2026-08-06 11:30:43.452919,DEPOSIT,766.46,ATM,2026-08-06 11:30:43.452919
TXN00043075,ACC003481,2026-08-19 05:44:14.387042,WITHDRAWAL,30964.78,BRANCH,2026-08-19 05:44:14.387042
TXN00043076,ACC001564,2026-07-27 23:30:24.149884,WITHDRAWAL,22610.63,ONLINE,2026-07-27 23:30:24.149884
TXN00043077,ACC000677,2026-07-27 18:46:28.064270,DEPOSIT,16860.03,BRANCH,2026-07-27 18:46:28.064270
TXN00043078,ACC003005,2026-08-08 16:26:34.808987,DEPOSIT,70180.17,BRANCH,2026-08-08 16:26:34.808987
TXN00043079,ACC003452,2026-08-08 17:42:51.827392,DEPOSIT,29384.36,BRANCH,2026-08-08 17:42:51.827392
TXN00043080,ACC002730,2026-08-04 01:23:10.608832,FEE_DEBIT,19587.97,BRANCH,2026-08-04 01:23:10.608832
TXN00043081,ACC003036,2026-08-08 13:51:16.415494,UPI_TRANSFER,35909.41,MOBILE_APP,2026-08-08 13:51:16.415494
TXN00043082,ACC002707,2026-08-09 14:30:41.306895,WITHDRAWAL,73035.63,ATM,2026-08-09 14:30:41.306895
TXN00043083,ACC003433,2026-07-21 07:55:09.990961,WITHDRAWAL,45977.96,BRANCH,2026-07-21 07:55:09.990961
TXN00043084,ACC000185,2026-08-04 15:50:41.450336,WITHDRAWAL,74744.86,MOBILE_APP,2026-08-04 15:50:41.450336
TXN00043085,ACC000692,2026-08-08 00:57:24.458017,DEPOSIT,24361.65,UPI,2026-08-08 00:57:24.458017
