transaction_id,account_id,txn_date,txn_type,amount,channel,created_at
TXN00006312,ACC002238,2026-06-05 18:02:33.694080,UPI_TRANSFER,57650.34,ONLINE,2026-06-05 18:02:33.694080
TXN00006313,ACC002299,2026-05-28 09:02:59.355422,UPI_TRANSFER,14157.67,MOBILE_APP,2026-05-28 09:02:59.355422
TXN00006314,ACC001801,2026-06-17 04:19:16.062200,DEPOSIT,52565.41,UPI,2026-06-17 04:19:16.062200
TXN00006315,ACC001934,2026-06-07 20:21:48.455508,INTEREST_CREDIT,35678.53,BRANCH,2026-06-07 20:21:48.455508
TXN00006316,ACC001980,2026-06-26 17:55:21.241280,UPI_TRANSFER,34381.28,UPI,2026-06-26 17:55:21.241280
TXN00006317,ACC003092,2026-05-22 17:37:40.910937,UPI_TRANSFER,42833.71,ATM,2026-05-22 17:37:40.910937
TXN00006318,ACC002975,2026-07-16 11:42:05.985077,WITHDRAWAL,7535.26,MOBILE_APP,2026-07-16 11:42:05.985077
TXN00006319,ACC002731,2026-06-06 16:14:25.044547,WITHDRAWAL,69392.68,BRANCH,2026-06-06 16:14:25.044547
TXN00006320,ACC002900,2026-06-26 14:28:00.244561,WITHDRAWAL,7312.06,ONLINE,2026-06-26 14:28:00.244561
TXN00006321,ACC000714,2026-07-01 09:47:25.285805,UPI_TRANSFER,56443.04,ONLINE,2026-07-01 09:47:25.285805
TXN00006322,ACC000173,2026-06-09 01:56:12.427954,UPI_TRANSFER,60367.44,ONLINE,2026-06-09 01:56:12.427954
TXN00006323,ACC000185,2026-07-10 17:30:25.601861,DEPOSIT,12311.47,ONLINE,2026-07-10 17:30:25.601861
TXN00006324,ACC002316,2026-07-03 03:06:00.728601,DEPOSIT,55735.69,MOBILE_APP,2026-07-03 03:06:00.728601
TXN00006325,ACC002309,2026-06-09 06:01:02.852301,INTEREST_CREDIT,68602.42,UPI,2026-06-09 06:01:02.852301
TXN00006326,ACC002239,2026-06-21 05:32:06.061256,UPI_TRANSFER,53700.5,BRANCH,2026-06-21 05:32:06.061256
TXN00006327,ACC000981,2026-07-10 18:01:07.621941,UPI_TRANSFER,8556.04,MOBILE_APP,2026-07-10 18:01:07.621941
TXN00006328,ACC002006,2026-07-18 12:01:44.351128,DEPOSIT,69079.82,BRANCH,2026-07-18 12:01:44.351128
TXN00006329,ACC001294,2026-05-27 01:48:06.699867,UPI_TRANSFER,1744.15,MOBILE_APP,2026-05-27 01:48:06.699867
TXN00006330,ACC002833,2026-06-09 17:33:28.865752,UPI_TRANSFER,64398.89,ATM,2026-06-09 17:33:28.865752
TXN00006331,ACC002364,2026-05-28 02:00:05.623954,INTEREST_CREDIT,69668.16,ONLINE,2026-05-28 02:00:05.623954
TXN00006332,ACC000073,2026-06-01 04:09:07.672292,DEPOSIT,13349.72,UPI,2026-06-01 04:09:07.672292
TXN00006333,ACC002309,2026-06-29 07:56:38.307765,WITHDRAWAL,54601.64,UPI,2026-06-29 07:56:38.307765
TXN00006334,ACC003251,2026-07-06 23:08:31.879846,DEPOSIT,30850.2,ATM,2026-07-06 23:08:31.879846
TXN00006335,ACC002092,2026-06-06 19:52:50.783258,UPI_TRANSFER,17521.89,MOBILE_APP,2026-06-06 19:52:50.783258
TXN00006336,ACC000051,2026-05-23 01:46:07.341897,DEPOSIT,23956.13,ONLINE,2026-05-23 01:46:07.341897
TXN00006337,ACC001349,2026-06-25 18:54:21.330581,WITHDRAWAL,37550.81,ATM,2026-06-25 18:54:21.330581
TXN00006338,ACC003290,2026-06-02 11:36:45.549175,DEPOSIT,4806.76,BRANCH,2026-06-02 11:36:45.549175
TXN00006339,ACC002567,2026-06-29 07:59:54.230453,DEPOSIT,71877.72,UPI,2026-06-29 07:59:54.230453
TXN00006340,ACC002432,2026-06-16 20:35:27.863765,WITHDRAWAL,36589.52,ATM,2026-06-16 20:35:27.863765
TXN00006341,ACC000255,2026-06-09 13:02:29.793243,UPI_TRANSFER,35471.79,MOBILE_APP,2026-06-09 13:02:29.793243
TXN00006342,ACC002680,2026-07-18 21:20:00.733810,DEPOSIT,65290.79,MOBILE_APP,2026-07-18 21:20:00.733810
TXN00006343,ACC002640,2026-06-22 20:35:56.911030,WITHDRAWAL,72869.28,MOBILE_APP,2026-06-22 20:35:56.911030
TXN00006344,ACC003445,2026-07-06 11:12:02.863320,UPI_TRANSFER,66831.53,UPI,2026-07-06 11:12:02.863320
TXN00006345,ACC000304,2026-07-15 19:49:28.138660,WITHDRAWAL,44792.34,BRANCH,2026-07-15 19:49:28.138660
TXN00006346,ACC003250,2026-07-10 07:09:49.203969,DEPOSIT,53634.88,ONLINE,2026-07-10 07:09:49.203969
TXN00006347,ACC001755,2026-06-13 17:20:52.353048,FEE_DEBIT,12307.9,UPI,2026-06-13 17:20:52.353048
TXN00006348,ACC000583,2026-06-14 12:08:04.724502,DEPOSIT,73449.48,MOBILE_APP,2026-06-14 12:08:04.724502
TXN00006349,ACC000152,2026-07-05 23:49:34.711757,DEPOSIT,2035.51,UPI,2026-07-05 23:49:34.711757
TXN00006350,ACC003276,2026-06-02 03:46:56.410251,UPI_TRANSFER,44316.01,ONLINE,2026-06-02 03:46:56.410251
TXN00006351,ACC000102,2026-06-15 13:02:31.515700,DEPOSIT,4205.12,ONLINE,2026-06-15 13:02:31.515700
TXN00006352,ACC001290,2026-06-02 00:15:25.878848,DEPOSIT,25894.3,UPI,2026-06-02 00:15:25.878848
TXN00006353,ACC002937,2026-06-19 04:41:06.426650,DEPOSIT,70888.84,ONLINE,2026-06-19 04:41:06.426650
TXN00006354,ACC003143,2026-05-23 22:24:19.172575,WITHDRAWAL,11812.97,ATM,2026-05-23 22:24:19.172575
TXN00006355,ACC003458,2026-06-18 16:13:39.568689,UPI_TRANSFER,65290.18,BRANCH,2026-06-18 16:13:39.568689
TXN00006356,ACC001960,2026-07-13 12:42:05.678822,DEPOSIT,42661.4,MOBILE_APP,2026-07-13 12:42:05.678822
TXN00006357,ACC000924,2026-06-16 11:38:11.560566,WITHDRAWAL,1739.19,BRANCH,2026-06-16 11:38:11.560566
TXN00006358,ACC000518,2026-07-09 16:15:24.799682,FEE_DEBIT,48190.99,BRANCH,2026-07-09 16:15:24.799682
TXN00006359,ACC002871,2026-07-11 11:36:28.068795,WITHDRAWAL,460.24,ATM,2026-07-11 11:36:28.068795
TXN00006360,ACC003162,2026-05-31 04:56:27.922843,DEPOSIT,73530.24,ATM,2026-05-31 04:56:27.922843
TXN00006361,ACC003350,2026-07-10 04:59:58.465474,DEPOSIT,48639.03,UPI,2026-07-10 04:59:58.465474
TXN00006362,ACC001591,2026-06-22 23:52:34.118823,WITHDRAWAL,35741.44,UPI,2026-06-22 23:52:34.118823
TXN00006363,ACC001689,2026-06-20 15:21:54.155453,UPI_TRANSFER,24456.46,ONLINE,2026-06-20 15:21:54.155453
TXN00006364,ACC000515,2026-06-17 00:34:18.891289,UPI_TRANSFER,22085.99,UPI,2026-06-17 00:34:18.891289
TXN00006365,ACC002805,2026-07-13 18:55:06.060241,UPI_TRANSFER,45363.82,BRANCH,2026-07-13 18:55:06.060241
TXN00006366,ACC002115,2026-06-05 17:29:19.258675,WITHDRAWAL,35771.53,ONLINE,2026-06-05 17:29:19.258675
TXN00006367,ACC001898,2026-06-09 07:14:40.241119,UPI_TRANSFER,39771.2,UPI,2026-06-09 07:14:40.241119
TXN00006368,ACC002378,2026-06-21 16:27:06.349549,WITHDRAWAL,61636.68,MOBILE_APP,2026-06-21 16:27:06.349549
TXN00006369,ACC000781,2026-07-13 18:51:24.852962,DEPOSIT,33688.28,ATM,2026-07-13 18:51:24.852962
TXN00006370,ACC001148,2026-07-04 01:15:47.640064,WITHDRAWAL,51138.63,MOBILE_APP,2026-07-04 01:15:47.640064
TXN00006371,ACC002887,2026-07-07 03:37:51.793240,WITHDRAWAL,27304.21,ATM,2026-07-07 03:37:51.793240
TXN00006372,ACC000801,2026-05-28 13:40:25.081364,INTEREST_CREDIT,36841.02,ATM,2026-05-28 13:40:25.081364
TXN00006373,ACC001420,2026-06-15 07:12:13.109054,DEPOSIT,41352.51,UPI,2026-06-15 07:12:13.109054
TXN00006374,ACC002298,2026-05-27 17:47:32.320152,WITHDRAWAL,19543.12,ONLINE,2026-05-27 17:47:32.320152
TXN00006375,ACC001230,2026-06-04 18:21:21.109667,WITHDRAWAL,35935.52,ONLINE,2026-06-04 18:21:21.109667
TXN00006376,ACC001933,2026-06-06 19:23:31.154545,UPI_TRANSFER,58338.92,BRANCH,2026-06-06 19:23:31.154545
TXN00006377,ACC000079,2026-07-04 20:25:09.005639,DEPOSIT,39338.16,UPI,2026-07-04 20:25:09.005639
TXN00006378,ACC003350,2026-06-07 18:06:41.008335,UPI_TRANSFER,71563.25,UPI,2026-06-07 18:06:41.008335
TXN00006379,ACC002458,2026-06-01 12:08:24.515026,UPI_TRANSFER,72650.6,MOBILE_APP,2026-06-01 12:08:24.515026
TXN00006380,ACC002194,2026-05-25 21:45:23.509331,UPI_TRANSFER,50273.78,ONLINE,2026-05-25 21:45:23.509331
TXN00006381,ACC003156,2026-06-26 01:57:58.068966,UPI_TRANSFER,71377.6,BRANCH,2026-06-26 01:57:58.068966
TXN00006382,ACC002869,2026-06-07 13:58:18.993066,UPI_TRANSFER,24398.05,ONLINE,2026-06-07 13:58:18.993066
TXN00006383,ACC001753,2026-05-27 08:17:32.545002,DEPOSIT,61737.13,UPI,2026-05-27 08:17:32.545002
TXN00006384,ACC000912,2026-07-12 02:52:47.368411,DEPOSIT,30581.64,BRANCH,2026-07-12 02:52:47.368411
TXN00006385,ACC002302,2026-05-21 14:53:21.214971,FEE_DEBIT,64331.0,ONLINE,2026-05-21 14:53:21.214971
TXN00006386,ACC001011,2026-06-24 05:30:39.978130,DEPOSIT,4869.66,BRANCH,2026-06-24 05:30:39.978130
TXN00006387,ACC002922,2026-05-24 06:36:27.233621,UPI_TRANSFER,53450.73,MOBILE_APP,2026-05-24 06:36:27.233621
TXN00006388,ACC002179,2026-07-17 06:05:00.583143,WITHDRAWAL,36372.84,UPI,2026-07-17 06:05:00.583143
TXN00006389,ACC002853,2026-05-27 22:05:19.599452,WITHDRAWAL,23687.98,ONLINE,2026-05-27 22:05:19.599452
TXN00006390,ACC001896,2026-07-04 11:32:04.672227,UPI_TRANSFER,60602.06,BRANCH,2026-07-04 11:32:04.672227
TXN00006391,ACC002148,2026-05-30 15:07:30.725009,DEPOSIT,57492.36,ONLINE,2026-05-30 15:07:30.725009
TXN00006392,ACC002451,2026-05-23 21:17:23.714052,DEPOSIT,31167.22,BRANCH,2026-05-23 21:17:23.714052
TXN00006393,ACC000473,2026-05-30 18:34:51.214233,UPI_TRANSFER,61130.96,ATM,2026-05-30 18:34:51.214233
TXN00006394,ACC000803,2026-07-06 13:26:42.776563,WITHDRAWAL,5930.73,UPI,2026-07-06 13:26:42.776563
TXN00006395,ACC001629,2026-06-07 08:17:11.087974,DEPOSIT,51652.13,MOBILE_APP,2026-06-07 08:17:11.087974
TXN00006396,ACC001567,2026-06-01 02:05:47.196554,FEE_DEBIT,42136.53,ATM,2026-06-01 02:05:47.196554
TXN00006397,ACC001380,2026-05-23 22:55:08.250340,DEPOSIT,40770.52,ATM,2026-05-23 22:55:08.250340
TXN00006398,ACC000026,2026-07-17 13:04:54.790969,UPI_TRANSFER,13574.78,UPI,2026-07-17 13:04:54.790969
TXN00006399,ACC003095,2026-06-14 07:36:53.019931,DEPOSIT,16152.03,BRANCH,2026-06-14 07:36:53.019931
TXN00006400,ACC002173,2026-06-22 22:32:01.596981,DEPOSIT,10820.11,ONLINE,2026-06-22 22:32:01.596981
TXN00006401,ACC002599,2026-06-04 00:01:30.120440,WITHDRAWAL,2487.42,MOBILE_APP,2026-06-04 00:01:30.120440
TXN00006402,ACC001101,2026-05-22 14:38:49.375063,WITHDRAWAL,51464.21,ONLINE,2026-05-22 14:38:49.375063
TXN00006403,ACC001562,2026-07-10 16:23:46.956010,WITHDRAWAL,36493.06,ATM,2026-07-10 16:23:46.956010
TXN00006404,ACC000653,2026-07-16 00:23:30.735747,WITHDRAWAL,17243.82,ATM,2026-07-16 00:23:30.735747
TXN00006405,ACC000559,2026-05-31 19:27:29.036021,UPI_TRANSFER,52989.03,ATM,2026-05-31 19:27:29.036021
TXN00006406,ACC001806,2026-06-24 20:50:38.293482,WITHDRAWAL,60901.58,MOBILE_APP,2026-06-24 20:50:38.293482
TXN00006407,ACC002243,2026-05-28 13:43:45.569422,DEPOSIT,44112.88,BRANCH,2026-05-28 13:43:45.569422
TXN00006408,ACC002272,2026-07-10 14:45:23.372363,DEPOSIT,45071.68,UPI,2026-07-10 14:45:23.372363
TXN00006409,ACC000899,2026-06-26 19:26:26.246772,DEPOSIT,73539.17,UPI,2026-06-26 19:26:26.246772
TXN00006410,ACC001372,2026-06-26 12:56:18.359567,WITHDRAWAL,56795.41,UPI,2026-06-26 12:56:18.359567
TXN00006411,ACC000473,2026-07-04 23:56:56.142878,UPI_TRANSFER,14297.95,ATM,2026-07-04 23:56:56.142878
TXN00006412,ACC001124,2026-05-30 23:05:35.024666,UPI_TRANSFER,29488.75,ONLINE,2026-05-30 23:05:35.024666
TXN00006413,ACC001510,2026-07-14 12:57:48.229120,WITHDRAWAL,73310.97,MOBILE_APP,2026-07-14 12:57:48.229120
TXN00006414,ACC000272,2026-07-10 21:31:07.216440,WITHDRAWAL,69756.51,ONLINE,2026-07-10 21:31:07.216440
TXN00006415,ACC002032,2026-07-08 23:25:28.906663,WITHDRAWAL,73026.19,ATM,2026-07-08 23:25:28.906663
TXN00006416,ACC001846,2026-07-08 20:02:20.468941,DEPOSIT,54065.34,ONLINE,2026-07-08 20:02:20.468941
TXN00006417,ACC002180,2026-06-20 18:58:17.978900,UPI_TRANSFER,69157.88,UPI,2026-06-20 18:58:17.978900
TXN00006418,ACC000772,2026-05-29 17:50:26.741364,UPI_TRANSFER,20166.69,ATM,2026-05-29 17:50:26.741364
TXN00006419,ACC000363,2026-07-11 01:27:52.055720,DEPOSIT,39791.2,ONLINE,2026-07-11 01:27:52.055720
TXN00006420,ACC003437,2026-06-28 04:11:42.198052,DEPOSIT,69673.11,MOBILE_APP,2026-06-28 04:11:42.198052
TXN00006421,ACC000750,2026-06-02 19:55:35.728566,WITHDRAWAL,43984.63,BRANCH,2026-06-02 19:55:35.728566
TXN00006422,ACC002545,2026-05-25 23:05:10.674269,WITHDRAWAL,51439.01,BRANCH,2026-05-25 23:05:10.674269
TXN00006423,ACC000791,2026-06-03 08:15:08.964783,UPI_TRANSFER,5641.64,ATM,2026-06-03 08:15:08.964783
TXN00006424,ACC002788,2026-07-07 12:00:29.353549,INTEREST_CREDIT,26611.28,ATM,2026-07-07 12:00:29.353549
TXN00006425,ACC001668,2026-07-18 00:07:27.422392,WITHDRAWAL,2500.45,BRANCH,2026-07-18 00:07:27.422392
TXN00006426,ACC003087,2026-07-06 19:59:15.928789,WITHDRAWAL,24960.21,UPI,2026-07-06 19:59:15.928789
TXN00006427,ACC000036,2026-07-14 02:36:11.765562,DEPOSIT,40353.14,UPI,2026-07-14 02:36:11.765562
TXN00006428,ACC002164,2026-07-07 09:20:06.426290,WITHDRAWAL,5890.33,BRANCH,2026-07-07 09:20:06.426290
TXN00006429,ACC000896,2026-05-25 01:32:31.552037,DEPOSIT,72302.26,UPI,2026-05-25 01:32:31.552037
TXN00006430,ACC000117,2026-05-24 14:38:56.020001,WITHDRAWAL,21591.73,MOBILE_APP,2026-05-24 14:38:56.020001
TXN00006431,ACC003227,2026-07-12 10:46:05.083938,DEPOSIT,12141.26,UPI,2026-07-12 10:46:05.083938
TXN00006432,ACC001111,2026-05-29 02:54:07.041236,UPI_TRANSFER,23287.31,ATM,2026-05-29 02:54:07.041236
TXN00006433,ACC000343,2026-06-10 22:01:51.450026,UPI_TRANSFER,61296.32,ATM,2026-06-10 22:01:51.450026
TXN00006434,ACC000951,2026-07-01 08:41:49.067267,UPI_TRANSFER,40902.44,ONLINE,2026-07-01 08:41:49.067267
TXN00006435,ACC003495,2026-06-15 02:45:39.197911,DEPOSIT,33549.64,UPI,2026-06-15 02:45:39.197911
TXN00006436,ACC002090,2026-06-03 00:29:34.186219,DEPOSIT,56049.5,MOBILE_APP,2026-06-03 00:29:34.186219
TXN00006437,ACC001490,2026-07-01 19:38:44.750428,WITHDRAWAL,5879.13,ONLINE,2026-07-01 19:38:44.750428
TXN00006438,ACC003293,2026-06-05 21:37:17.727126,DEPOSIT,71986.36,UPI,2026-06-05 21:37:17.727126
TXN00006439,ACC002363,2026-06-03 00:09:14.831921,DEPOSIT,20430.51,BRANCH,2026-06-03 00:09:14.831921
TXN00006440,ACC000596,2026-07-16 19:24:15.468448,INTEREST_CREDIT,65956.71,ATM,2026-07-16 19:24:15.468448
TXN00006441,ACC001544,2026-06-01 08:39:28.955570,UPI_TRANSFER,27490.13,MOBILE_APP,2026-06-01 08:39:28.955570
TXN00006442,ACC002252,2026-05-28 01:30:09.284116,DEPOSIT,46294.55,ATM,2026-05-28 01:30:09.284116
TXN00006443,ACC000090,2026-06-12 14:53:26.808994,WITHDRAWAL,9049.61,ONLINE,2026-06-12 14:53:26.808994
TXN00006444,ACC002032,2026-06-22 12:22:49.444105,DEPOSIT,31000.97,BRANCH,2026-06-22 12:22:49.444105
TXN00006445,ACC001989,2026-07-12 17:53:58.774480,WITHDRAWAL,46521.49,ATM,2026-07-12 17:53:58.774480
TXN00006446,ACC001301,2026-06-25 23:46:14.634565,DEPOSIT,53494.56,ONLINE,2026-06-25 23:46:14.634565
TXN00006447,ACC001302,2026-05-27 23:04:09.522534,FEE_DEBIT,71220.11,MOBILE_APP,2026-05-27 23:04:09.522534
TXN00006448,ACC001905,2026-06-26 15:00:34.036361,DEPOSIT,17368.78,BRANCH,2026-06-26 15:00:34.036361
TXN00006449,ACC001628,2026-06-04 08:29:03.470924,UPI_TRANSFER,52033.07,MOBILE_APP,2026-06-04 08:29:03.470924
TXN00006450,ACC002114,2026-05-24 03:00:35.758811,DEPOSIT,50565.8,ATM,2026-05-24 03:00:35.758811
TXN00006451,ACC001293,2026-07-15 20:48:04.992762,DEPOSIT,60344.07,ONLINE,2026-07-15 20:48:04.992762
TXN00006452,ACC002602,2026-07-18 13:54:21.255029,FEE_DEBIT,32251.09,ONLINE,2026-07-18 13:54:21.255029
TXN00006453,ACC001855,2026-05-24 17:38:22.121783,WITHDRAWAL,27901.53,BRANCH,2026-05-24 17:38:22.121783
TXN00006454,ACC003481,2026-06-30 23:32:30.913507,DEPOSIT,42983.2,ATM,2026-06-30 23:32:30.913507
TXN00006455,ACC001504,2026-05-30 08:28:19.770575,WITHDRAWAL,25937.56,ATM,2026-05-30 08:28:19.770575
TXN00006456,ACC001646,2026-06-17 05:59:40.559645,DEPOSIT,14139.67,UPI,2026-06-17 05:59:40.559645
TXN00006457,ACC001519,2026-06-02 11:58:55.334180,DEPOSIT,14129.85,BRANCH,2026-06-02 11:58:55.334180
TXN00006458,ACC002620,2026-06-05 15:25:17.608889,DEPOSIT,22996.6,BRANCH,2026-06-05 15:25:17.608889
TXN00006459,ACC003223,2026-05-25 16:23:30.561153,DEPOSIT,17726.33,UPI,2026-05-25 16:23:30.561153
TXN00006460,ACC000707,2026-06-28 04:42:46.323682,UPI_TRANSFER,38770.46,BRANCH,2026-06-28 04:42:46.323682
TXN00006461,ACC002123,2026-06-08 15:00:31.896569,DEPOSIT,73191.83,ONLINE,2026-06-08 15:00:31.896569
TXN00006462,ACC002461,2026-05-24 21:35:14.380018,UPI_TRANSFER,3235.05,ONLINE,2026-05-24 21:35:14.380018
TXN00006463,ACC002503,2026-06-08 06:52:30.145478,FEE_DEBIT,297.84,BRANCH,2026-06-08 06:52:30.145478
TXN00006464,ACC002436,2026-06-20 15:55:44.404647,UPI_TRANSFER,49760.9,ATM,2026-06-20 15:55:44.404647
TXN00006465,ACC003220,2026-05-21 23:43:16.535755,INTEREST_CREDIT,53370.59,ONLINE,2026-05-21 23:43:16.535755
TXN00006466,ACC001798,2026-07-13 11:03:54.453170,DEPOSIT,43628.19,BRANCH,2026-07-13 11:03:54.453170
TXN00006467,ACC000748,2026-07-12 18:37:03.789143,DEPOSIT,5890.31,BRANCH,2026-07-12 18:37:03.789143
TXN00006468,ACC002207,2026-06-11 17:50:08.047216,WITHDRAWAL,51516.77,BRANCH,2026-06-11 17:50:08.047216
TXN00006469,ACC002329,2026-06-06 16:14:21.994960,UPI_TRANSFER,13490.72,ONLINE,2026-06-06 16:14:21.994960
TXN00006470,ACC001024,2026-07-04 04:30:17.129764,DEPOSIT,12594.11,MOBILE_APP,2026-07-04 04:30:17.129764
TXN00006471,ACC002535,2026-05-23 16:14:07.821297,DEPOSIT,53915.91,UPI,2026-05-23 16:14:07.821297
TXN00006472,ACC003310,2026-07-05 13:32:39.111700,DEPOSIT,42886.43,BRANCH,2026-07-05 13:32:39.111700
TXN00006473,ACC001261,2026-07-06 12:42:35.471622,WITHDRAWAL,5409.22,BRANCH,2026-07-06 12:42:35.471622
TXN00006474,ACC000407,2026-07-16 17:41:09.931703,DEPOSIT,64763.45,ATM,2026-07-16 17:41:09.931703
TXN00006475,ACC001141,2026-06-11 21:55:38.308486,UPI_TRANSFER,61850.66,MOBILE_APP,2026-06-11 21:55:38.308486
TXN00006476,ACC003115,2026-06-27 14:06:05.320319,DEPOSIT,9220.98,UPI,2026-06-27 14:06:05.320319
TXN00006477,ACC000836,2026-06-23 09:43:18.423498,WITHDRAWAL,59311.8,BRANCH,2026-06-23 09:43:18.423498
TXN00006478,ACC003180,2026-07-09 17:43:38.315498,WITHDRAWAL,39860.9,ONLINE,2026-07-09 17:43:38.315498
TXN00006479,ACC002009,2026-06-06 05:03:32.733024,FEE_DEBIT,58435.24,ATM,2026-06-06 05:03:32.733024
TXN00006480,ACC000533,2026-05-30 01:00:54.106525,WITHDRAWAL,17972.97,BRANCH,2026-05-30 01:00:54.106525
TXN00006481,ACC000671,2026-06-07 09:25:42.309463,INTEREST_CREDIT,67488.28,ONLINE,2026-06-07 09:25:42.309463
TXN00006482,ACC000068,2026-06-12 02:23:16.831381,WITHDRAWAL,72547.88,UPI,2026-06-12 02:23:16.831381
TXN00006483,ACC003385,2026-06-18 13:50:46.071672,UPI_TRANSFER,4653.9,ONLINE,2026-06-18 13:50:46.071672
TXN00006484,ACC000674,2026-07-05 06:04:15.469413,UPI_TRANSFER,20726.31,UPI,2026-07-05 06:04:15.469413
TXN00006485,ACC002631,2026-06-02 18:16:29.534042,UPI_TRANSFER,58366.67,ONLINE,2026-06-02 18:16:29.534042
TXN00006486,ACC001871,2026-07-08 11:18:44.304363,UPI_TRANSFER,28681.22,UPI,2026-07-08 11:18:44.304363
TXN00006487,ACC001725,2026-06-05 06:54:08.244320,UPI_TRANSFER,69934.5,ONLINE,2026-06-05 06:54:08.244320
TXN00006488,ACC001789,2026-06-06 15:21:52.464490,WITHDRAWAL,70350.07,MOBILE_APP,2026-06-06 15:21:52.464490
TXN00006489,ACC001322,2026-06-26 16:31:21.692607,DEPOSIT,478.03,BRANCH,2026-06-26 16:31:21.692607
TXN00006490,ACC003012,2026-06-29 05:17:11.468321,DEPOSIT,57027.14,UPI,2026-06-29 05:17:11.468321
TXN00006491,ACC001139,2026-05-30 12:50:38.343327,DEPOSIT,38342.41,UPI,2026-05-30 12:50:38.343327
TXN00006492,ACC003161,2026-06-23 17:26:08.665453,DEPOSIT,56868.66,ATM,2026-06-23 17:26:08.665453
TXN00006493,ACC002203,2026-06-08 03:15:22.866640,UPI_TRANSFER,14366.75,ONLINE,2026-06-08 03:15:22.866640
TXN00006494,ACC003125,2026-06-22 07:14:53.370589,UPI_TRANSFER,51414.97,ATM,2026-06-22 07:14:53.370589
TXN00006495,ACC002089,2026-06-12 11:05:45.962704,WITHDRAWAL,57818.42,ATM,2026-06-12 11:05:45.962704
TXN00006496,ACC000911,2026-07-16 15:27:28.647084,FEE_DEBIT,20215.96,ONLINE,2026-07-16 15:27:28.647084
TXN00006497,ACC001194,2026-07-05 03:31:06.744780,DEPOSIT,37086.49,ONLINE,2026-07-05 03:31:06.744780
TXN00006498,ACC002008,2026-06-03 12:56:05.455644,WITHDRAWAL,31673.3,BRANCH,2026-06-03 12:56:05.455644
TXN00006499,ACC000191,2026-05-25 10:38:50.653166,INTEREST_CREDIT,3879.69,BRANCH,2026-05-25 10:38:50.653166
TXN00006500,ACC001526,2026-06-08 05:09:30.875510,WITHDRAWAL,63948.59,UPI,2026-06-08 05:09:30.875510
TXN00006501,ACC000708,2026-07-05 20:20:46.319932,WITHDRAWAL,20182.93,ATM,2026-07-05 20:20:46.319932
TXN00006502,ACC002693,2026-07-19 11:13:54.399935,DEPOSIT,71597.64,ONLINE,2026-07-19 11:13:54.399935
TXN00006503,ACC002205,2026-05-21 19:43:47.913112,INTEREST_CREDIT,6484.62,BRANCH,2026-05-21 19:43:47.913112
TXN00006504,ACC000563,2026-05-27 08:15:52.151954,WITHDRAWAL,44204.22,ATM,2026-05-27 08:15:52.151954
TXN00006505,ACC000381,2026-07-17 11:51:44.007643,UPI_TRANSFER,72763.66,ONLINE,2026-07-17 11:51:44.007643
TXN00006506,ACC002920,2026-07-07 03:00:07.945515,WITHDRAWAL,48672.51,ONLINE,2026-07-07 03:00:07.945515
TXN00006507,ACC002164,2026-05-29 04:44:21.970167,UPI_TRANSFER,34623.5,ATM,2026-05-29 04:44:21.970167
TXN00006508,ACC000485,2026-07-15 22:25:02.126763,WITHDRAWAL,57198.07,MOBILE_APP,2026-07-15 22:25:02.126763
TXN00006509,ACC000595,2026-06-04 03:18:14.647384,UPI_TRANSFER,36891.19,MOBILE_APP,2026-06-04 03:18:14.647384
TXN00006510,ACC001215,2026-05-29 22:07:02.088335,DEPOSIT,29173.37,ONLINE,2026-05-29 22:07:02.088335
TXN00006511,ACC000072,2026-07-10 06:49:29.562871,DEPOSIT,14933.18,MOBILE_APP,2026-07-10 06:49:29.562871
TXN00006512,ACC000386,2026-07-19 03:52:51.562043,DEPOSIT,27578.5,ONLINE,2026-07-19 03:52:51.562043
TXN00006513,ACC000483,2026-06-25 13:29:05.533319,WITHDRAWAL,23221.78,ATM,2026-06-25 13:29:05.533319
TXN00006514,ACC001751,2026-06-04 22:11:27.068547,FEE_DEBIT,74311.41,BRANCH,2026-06-04 22:11:27.068547
TXN00006515,ACC002042,2026-05-22 18:13:24.765560,UPI_TRANSFER,71948.14,ATM,2026-05-22 18:13:24.765560
TXN00006516,ACC000993,2026-05-29 08:02:32.804224,UPI_TRANSFER,36587.86,BRANCH,2026-05-29 08:02:32.804224
TXN00006517,ACC001832,2026-06-16 20:23:41.824035,WITHDRAWAL,30182.03,MOBILE_APP,2026-06-16 20:23:41.824035
TXN00006518,ACC002114,2026-05-22 01:46:43.672617,DEPOSIT,35526.33,ATM,2026-05-22 01:46:43.672617
TXN00006519,ACC000349,2026-07-10 13:56:46.340151,WITHDRAWAL,40096.81,ATM,2026-07-10 13:56:46.340151
TXN00006520,ACC002796,2026-06-16 20:25:35.217139,WITHDRAWAL,35144.04,MOBILE_APP,2026-06-16 20:25:35.217139
TXN00006521,ACC002619,2026-07-10 16:02:31.284676,FEE_DEBIT,56238.9,BRANCH,2026-07-10 16:02:31.284676
TXN00006522,ACC001303,2026-07-03 21:08:13.609743,DEPOSIT,32580.83,UPI,2026-07-03 21:08:13.609743
TXN00006523,ACC000047,2026-07-02 15:35:01.501831,WITHDRAWAL,27020.53,BRANCH,2026-07-02 15:35:01.501831
TXN00006524,ACC000375,2026-05-23 16:00:34.618069,UPI_TRANSFER,64495.32,MOBILE_APP,2026-05-23 16:00:34.618069
